AlignedTime(s),Timestamp1(ms),Crutch1_Force,Crutch1_Qw,Crutch1_Qx,Crutch1_Qy,Crutch1_Qz,Timestamp2(ms),Crutch2_Force,Crutch2_Qw,Crutch2_Qx,Crutch2_Qy,Crutch2_Qz
0.0,24074,0.0,0.999,0.0,0.0,0.0,25168,184.62,0.999,-0.004,0.005,0.004
0.0505,24125,-250.05,0.999,0.001,0.003,0.002,25218,151.62,0.999,-0.006,0.008,0.007
0.101,24176,-234.52,0.999,0.0,0.007,0.004,25268,151.74,0.999,-0.008,0.012,0.009
0.151,24226,-253.26,0.999,0.0,0.012,0.007,25318,174.98,0.999,-0.009,0.016,0.012
0.20550000000000002,24285,-268.35,0.999,-0.001,0.017,0.01,25368,137.1,0.999,-0.012,0.019,0.013
0.2555,24335,-267.42,0.999,-0.005,0.023,0.013,25418,142.61,0.999,-0.014,0.022,0.014
0.3055,24385,-195.6,0.999,-0.011,0.028,0.016,25468,167.3,0.999,-0.012,0.025,0.014
0.3555,24435,-284.11,0.999,-0.016,0.033,0.02,25518,147.74,0.999,-0.008,0.028,0.014
0.406,24485,-339.38,0.998,-0.021,0.037,0.023,25569,164.8,0.999,-0.006,0.03,0.013
0.456,24535,-276.85,0.998,-0.027,0.04,0.028,25619,158.25,0.999,-0.005,0.031,0.012
0.5065,24586,-305.61,0.998,-0.027,0.043,0.034,25669,124.92,0.999,-0.004,0.032,0.01
0.5609999999999999,24644,-291.6,0.997,-0.025,0.045,0.038,25720,147.24,0.999,0.0,0.032,0.008
0.611,24694,-296.03,0.997,-0.026,0.049,0.043,25770,138.33,0.999,0.005,0.032,0.005
0.661,24744,-289.61,0.997,-0.029,0.051,0.048,25820,138.33,0.999,0.011,0.032,0.001
0.711,24794,-323.13,0.996,-0.031,0.054,0.052,25870,105.79,0.999,0.014,0.033,0.0
0.7615000000000001,24844,-282.75,0.996,-0.034,0.056,0.056,25921,170.48,0.999,0.018,0.034,-0.003
0.8125,24894,-297.69,0.995,-0.039,0.058,0.059,25973,159.63,0.999,0.022,0.035,-0.006
0.8634999999999999,24945,-287.95,0.995,-0.043,0.059,0.062,26024,148.07,0.998,0.031,0.036,-0.011
0.9175,25003,-289.37,0.995,-0.045,0.061,0.063,26074,133.22,0.998,0.033,0.038,-0.013
0.968,25053,-263.33,0.994,-0.048,0.064,0.064,26125,131.22,0.998,0.035,0.04,-0.016
1.02,25103,-302.25,0.994,-0.052,0.067,0.064,26179,119.41,0.998,0.035,0.043,-0.017
1.0705,25153,-259.63,0.993,-0.054,0.071,0.064,26230,165.64,0.997,0.039,0.046,-0.016
1.1205,25203,-314.51,0.993,-0.054,0.075,0.062,26280,144.34,0.997,0.04,0.049,-0.015
1.171,25253,-296.52,0.993,-0.053,0.078,0.06,26331,130.49,0.997,0.039,0.052,-0.014
1.222,25304,-321.67,0.993,-0.051,0.081,0.056,26382,170.87,0.997,0.038,0.059,-0.01
1.2765,25363,-302.8,0.994,-0.046,0.082,0.051,26432,149.91,0.997,0.037,0.063,-0.007
1.327,25413,-308.78,0.994,-0.037,0.081,0.045,26483,111.57,0.997,0.037,0.067,-0.004
1.379,25463,-327.36,0.995,-0.03,0.081,0.038,26537,121.14,0.996,0.035,0.072,0.0
1.4295,25513,-318.07,0.995,-0.031,0.081,0.032,26588,116.47,0.996,0.034,0.079,0.008
1.4795,25563,-301.63,0.995,-0.037,0.08,0.027,26638,133.39,0.995,0.033,0.082,0.013
1.5295,25613,-262.55,0.995,-0.041,0.079,0.024,26688,133.39,0.995,0.029,0.088,0.021
1.58,25664,-321.72,0.995,-0.039,0.078,0.022,26738,128.72,0.995,0.022,0.091,0.027
1.634,25722,-255.59,0.996,-0.035,0.078,0.021,26788,95.34,0.994,0.013,0.095,0.034
1.684,25772,-240.03,0.995,-0.034,0.079,0.022,26838,95.34,0.993,0.0,0.104,0.046
1.734,25822,-242.9,0.995,-0.036,0.082,0.023,26888,144.44,0.992,-0.002,0.108,0.051
1.784,25872,-303.62,0.995,-0.038,0.085,0.025,26938,144.94,0.991,-0.003,0.114,0.056
1.842,25922,-277.58,0.994,-0.04,0.089,0.028,27004,158.96,0.99,-0.003,0.121,0.063
1.894,25972,-281.67,0.994,-0.041,0.094,0.031,27058,114.07,0.989,0.0,0.128,0.068
1.9465,26023,-279.74,0.993,-0.042,0.099,0.035,27112,136.1,0.988,0.005,0.133,0.071
2.0010000000000003,26081,-261.0,0.992,-0.043,0.105,0.039,27163,136.22,0.987,0.01,0.138,0.072
2.051,26131,-297.25,0.991,-0.045,0.111,0.045,27213,143.57,0.987,0.012,0.141,0.071
2.1015,26181,-276.71,0.99,-0.049,0.117,0.05,27264,151.51,0.987,0.012,0.144,0.069
2.152,26231,-246.25,0.989,-0.053,0.122,0.057,27315,153.08,0.986,0.008,0.147,0.063
2.202,26281,-268.53,0.988,-0.053,0.127,0.062,27365,145.94,0.986,0.006,0.149,0.06
2.2525000000000004,26331,-306.89,0.987,-0.052,0.132,0.068,27416,147.84,0.987,0.005,0.15,0.056
2.3049999999999997,26382,-304.15,0.986,-0.059,0.136,0.074,27470,125.42,0.987,0.006,0.151,0.052
2.3595,26440,-344.55,0.985,-0.062,0.138,0.079,27521,136.16,0.987,0.011,0.152,0.047
2.4095,26490,-300.65,0.984,-0.062,0.141,0.083,27571,158.63,0.987,0.014,0.153,0.045
2.46,26540,-331.21,0.983,-0.064,0.143,0.086,27622,113.7,0.986,0.019,0.154,0.043
2.5105,26590,-281.43,0.982,-0.072,0.146,0.091,27673,115.8,0.986,0.023,0.156,0.042
2.5605,26640,-299.24,0.981,-0.077,0.148,0.095,27723,115.03,0.986,0.022,0.159,0.043
2.6115,26691,-245.18,0.98,-0.078,0.149,0.097,27774,109.07,0.985,0.018,0.162,0.045
2.664,26742,-296.32,0.98,-0.076,0.149,0.096,27828,102.45,0.984,0.017,0.166,0.049
2.7184999999999997,26800,-338.6,0.981,-0.077,0.148,0.096,27879,117.03,0.983,0.021,0.172,0.054
2.7685,26850,-303.71,0.981,-0.079,0.146,0.094,27929,3786.41,0.982,0.022,0.176,0.059
2.819,26900,-269.95,0.981,-0.081,0.145,0.092,27980,131.39,0.981,0.019,0.18,0.065
2.8695,26950,-284.0,0.981,-0.081,0.146,0.091,28031,126.38,0.979,0.014,0.186,0.076
2.9195,27000,-300.21,0.981,-0.079,0.148,0.09,28081,114.47,0.978,0.012,0.19,0.082
2.9699999999999998,27050,-231.42,0.981,-0.078,0.151,0.089,28132,144.94,0.976,0.013,0.194,0.086
3.0225,27101,-315.44,0.98,-0.08,0.154,0.09,28186,174.15,0.976,0.018,0.197,0.088
3.077,27159,-294.66,0.979,-0.083,0.157,0.091,28237,174.15,0.975,0.023,0.2,0.086
3.127,27209,-312.29,0.978,-0.086,0.161,0.092,28287,137.23,0.975,0.022,0.201,0.084
3.177,27259,-338.51,0.977,-0.089,0.164,0.093,28337,137.23,0.975,0.018,0.202,0.081
3.227,27309,-261.09,0.976,-0.094,0.167,0.094,28387,147.07,0.975,0.018,0.202,0.078
3.277,27359,-337.39,0.975,-0.099,0.17,0.097,28437,98.85,0.975,0.02,0.204,0.076
3.327,27409,-282.95,0.974,-0.103,0.172,0.1,28487,98.85,0.974,0.028,0.208,0.074
3.3775000000000004,27460,-297.78,0.973,-0.102,0.175,0.105,28537,136.6,0.974,0.032,0.21,0.074
3.4314999999999998,27518,-274.19,0.972,-0.1,0.178,0.109,28587,129.09,0.973,0.033,0.211,0.075
3.4815,27568,-302.84,0.971,-0.101,0.182,0.114,28637,136.16,0.973,0.033,0.212,0.077
3.5315000000000003,27618,-303.97,0.969,-0.103,0.186,0.119,28687,130.22,0.972,0.032,0.214,0.081
3.5815,27668,-296.41,0.968,-0.103,0.189,0.124,28737,157.42,0.972,0.033,0.216,0.083
3.6315,27718,-370.68,0.967,-0.102,0.19,0.127,28787,141.5,0.971,0.035,0.218,0.085
3.6814999999999998,27768,-272.24,0.967,-0.102,0.19,0.129,28837,117.03,0.97,0.034,0.221,0.087
3.732,27819,-324.44,0.967,-0.104,0.189,0.13,28887,126.59,0.97,0.033,0.223,0.088
3.787,27878,-257.05,0.967,-0.106,0.188,0.13,28938,131.32,0.969,0.03,0.224,0.089
3.8369999999999997,27928,-290.87,0.967,-0.107,0.188,0.13,28988,119.81,0.969,0.027,0.225,0.089
3.887,27978,-244.5,0.967,-0.106,0.19,0.129,29038,129.82,0.969,0.022,0.224,0.091
3.9370000000000003,28028,-246.05,0.966,-0.107,0.196,0.128,29088,96.61,0.969,0.021,0.224,0.091
3.987,28078,-246.4,0.964,-0.11,0.203,0.127,29138,134.76,0.97,0.02,0.223,0.093
4.037,28128,-221.58,0.962,-0.11,0.211,0.126,29188,126.82,0.97,0.016,0.221,0.094
4.0875,28179,-290.57,0.961,-0.109,0.219,0.126,29238,127.38,0.97,0.011,0.218,0.096
4.141500000000001,28237,-246.84,0.96,-0.107,0.225,0.124,29288,147.07,0.971,0.006,0.215,0.097
4.1915,28287,-288.53,0.958,-0.106,0.232,0.123,29338,160.19,0.972,0.005,0.21,0.098
4.2415,28337,-285.76,0.957,-0.109,0.238,0.121,29388,155.75,0.974,0.004,0.202,0.098
4.291499999999999,28387,-310.68,0.955,-0.115,0.243,0.119,29438,122.21,0.976,0.0,0.192,0.098
4.3415,28437,-271.41,0.953,-0.119,0.248,0.118,29488,170.04,0.979,-0.004,0.176,0.098
4.392,28487,-308.05,0.952,-0.119,0.252,0.117,29539,175.71,0.985,-0.01,0.137,0.099
4.442500000000001,28538,-316.9,0.952,-0.117,0.256,0.116,29589,186.22,0.989,-0.008,0.107,0.1
4.497,28596,-304.93,0.952,-0.116,0.258,0.116,29640,141.27,0.992,-0.002,0.072,0.1
4.5489999999999995,28646,-340.26,0.951,-0.113,0.26,0.115,29694,147.28,0.994,0.0,0.023,0.098
4.5995,28696,-295.24,0.951,-0.111,0.262,0.116,29745,65.51,0.994,0.009,-0.045,0.092
4.6495,28746,-322.94,0.95,-0.109,0.264,0.117,29795,71.52,0.991,0.017,-0.088,0.088
4.7,28796,-323.86,0.95,-0.106,0.265,0.118,29846,95.22,0.987,0.025,-0.13,0.083
4.750500000000001,28846,-327.5,0.951,-0.104,0.263,0.121,29897,124.04,0.977,0.038,-0.193,0.076
4.801,28897,-327.5,0.952,-0.103,0.258,0.124,29947,115.37,0.969,0.047,-0.229,0.072
4.856,28956,-330.42,0.953,-0.1,0.252,0.126,29998,102.68,0.96,0.054,-0.264,0.068
4.908,29006,-320.99,0.957,-0.094,0.24,0.128,30052,116.87,0.949,0.059,-0.303,0.062
4.9585,29056,-425.71,0.963,-0.087,0.218,0.128,30103,131.66,0.932,0.069,-0.35,0.056
5.0085,29106,-440.93,0.971,-0.077,0.185,0.127,30153,164.47,0.921,0.077,-0.376,0.053
5.058999999999999,29156,-447.26,0.978,-0.068,0.143,0.128,30204,184.12,0.91,0.087,-0.4,0.052
5.1095,29206,-491.4,0.984,-0.068,0.094,0.131,30255,170.43,0.894,0.099,-0.433,0.051
5.16,29257,-481.07,0.987,-0.066,0.039,0.135,30305,154.02,0.884,0.107,-0.451,0.051
5.214499999999999,29315,-472.66,0.988,-0.06,-0.008,0.14,30356,166.64,0.874,0.114,-0.467,0.052
5.266500000000001,29365,-449.65,0.985,-0.056,-0.064,0.144,30410,157.02,0.864,0.124,-0.484,0.054
5.317,29415,-338.16,0.98,-0.057,-0.119,0.146,30461,193.34,0.851,0.135,-0.503,0.056
5.367,29465,-298.6,0.972,-0.056,-0.169,0.148,30511,201.14,0.844,0.14,-0.513,0.056
5.4175,29515,-306.78,0.963,-0.049,-0.214,0.15,30562,209.08,0.839,0.143,-0.52,0.055
5.468,29565,-243.33,0.953,-0.039,-0.257,0.153,30613,215.7,0.832,0.152,-0.529,0.057
5.5184999999999995,29616,-277.14,0.941,-0.038,-0.298,0.153,30663,249.41,0.829,0.154,-0.533,0.055
5.573,29674,-204.3,0.929,-0.039,-0.333,0.151,30714,243.23,0.828,0.153,-0.536,0.05
5.625,29724,-209.61,0.916,-0.037,-0.369,0.149,30768,189.12,0.827,0.154,-0.537,0.046
5.6754999999999995,29774,-132.48,0.903,-0.036,-0.4,0.144,30819,223.27,0.827,0.155,-0.537,0.041
5.7255,29824,-119.75,0.891,-0.039,-0.429,0.137,30869,223.27,0.828,0.154,-0.536,0.037
5.776,29874,-108.65,0.88,-0.039,-0.453,0.129,30920,225.33,0.829,0.155,-0.535,0.034
5.826499999999999,29924,-128.89,0.87,-0.039,-0.475,0.121,30971,208.31,0.83,0.157,-0.533,0.031
5.877,29975,-185.03,0.861,-0.041,-0.494,0.112,31021,208.31,0.831,0.159,-0.531,0.03
5.9315,30033,-131.23,0.853,-0.044,-0.508,0.104,31072,210.52,0.832,0.16,-0.53,0.028
5.984,30084,-101.54,0.846,-0.047,-0.521,0.095,31126,186.72,0.833,0.16,-0.527,0.027
6.0344999999999995,30134,-73.86,0.84,-0.047,-0.531,0.089,31177,159.25,0.837,0.156,-0.522,0.025
6.0845,30184,-95.52,0.836,-0.047,-0.539,0.086,31227,193.46,0.841,0.154,-0.516,0.025
6.135,30234,-78.77,0.833,-0.049,-0.544,0.085,31278,196.97,0.846,0.153,-0.508,0.028
6.185499999999999,30284,-67.58,0.83,-0.05,-0.547,0.087,31329,195.07,0.857,0.151,-0.489,0.034
6.236000000000001,30335,-74.53,0.829,-0.049,-0.548,0.094,31379,164.53,0.866,0.146,-0.475,0.037
6.2905,30393,-53.18,0.828,-0.045,-0.547,0.104,31430,179.88,0.876,0.14,-0.457,0.041
6.342499999999999,30443,-112.19,0.828,-0.042,-0.546,0.116,31484,200.14,0.89,0.133,-0.432,0.047
6.393,30493,-93.42,0.827,-0.041,-0.545,0.127,31535,177.28,0.909,0.122,-0.393,0.057
6.443,30543,-73.95,0.826,-0.039,-0.543,0.139,31585,170.04,0.921,0.116,-0.365,0.065
6.4935,30593,-93.36,0.825,-0.038,-0.542,0.15,31636,155.96,0.932,0.114,-0.334,0.072
6.5440000000000005,30643,-94.35,0.824,-0.038,-0.541,0.16,31687,119.04,0.949,0.114,-0.278,0.084
6.5945,30694,-82.96,0.823,-0.041,-0.54,0.168,31737,154.85,0.96,0.108,-0.241,0.089
6.649,30752,-51.67,0.822,-0.044,-0.538,0.174,31788,174.31,0.97,0.098,-0.201,0.094
6.7010000000000005,30802,-85.19,0.824,-0.05,-0.533,0.18,31842,165.03,0.979,0.085,-0.151,0.1
6.7515,30852,-66.36,0.828,-0.055,-0.524,0.187,31893,166.09,0.988,0.066,-0.083,0.109
6.801500000000001,30902,-89.68,0.834,-0.059,-0.511,0.196,31943,170.7,0.99,0.055,-0.042,0.115
6.8515,30952,-66.7,0.842,-0.063,-0.492,0.207,31993,170.7,0.991,0.041,0.022,0.122
6.9015,31002,-109.24,0.852,-0.063,-0.468,0.221,32043,177.21,0.989,0.034,0.06,0.124
6.952,31053,-103.14,0.864,-0.062,-0.438,0.237,32093,180.32,0.987,0.027,0.094,0.126
7.006,31111,-160.13,0.874,-0.06,-0.408,0.252,32143,180.32,0.98,0.014,0.148,0.127
7.056,31161,-167.86,0.887,-0.062,-0.368,0.269,32193,173.94,0.976,0.006,0.172,0.128
7.106,31211,-155.8,0.9,-0.066,-0.323,0.283,32243,117.58,0.972,0.004,0.192,0.128
7.156000000000001,31261,-200.22,0.912,-0.074,-0.274,0.294,32293,213.76,0.969,0.0,0.209,0.129
7.2059999999999995,31311,-260.65,0.922,-0.081,-0.222,0.305,32343,187.83,0.965,-0.007,0.226,0.13
7.257,31362,-286.69,0.93,-0.088,-0.166,0.314,32394,175.77,0.962,-0.012,0.237,0.13
7.307,31412,-276.61,0.936,-0.094,-0.108,0.32,32444,175.27,0.96,-0.015,0.243,0.131
7.3614999999999995,31471,-352.32,0.939,-0.1,-0.057,0.323,32494,133.33,0.958,-0.017,0.25,0.133
7.412,31521,-358.21,0.939,-0.11,0.0,0.323,32545,139.4,0.956,-0.018,0.256,0.134
7.462,31571,-396.81,0.937,-0.12,0.053,0.322,32595,145.28,0.955,-0.018,0.259,0.137
7.5120000000000005,31621,-373.98,0.932,-0.131,0.102,0.319,32645,167.81,0.954,-0.018,0.261,0.138
7.562,31671,-421.66,0.926,-0.142,0.143,0.316,32695,163.59,0.954,-0.018,0.263,0.141
7.612500000000001,31721,-356.9,0.92,-0.15,0.178,0.312,32746,190.46,0.953,-0.018,0.264,0.143
7.663,31772,-376.08,0.915,-0.149,0.209,0.307,32796,161.92,0.952,-0.019,0.266,0.144
7.7170000000000005,31830,-364.25,0.912,-0.149,0.231,0.303,32846,168.7,0.952,-0.017,0.267,0.146
7.7675,31880,-312.09,0.907,-0.155,0.25,0.299,32897,168.7,0.951,-0.016,0.269,0.148
7.8175,31930,-359.91,0.903,-0.161,0.265,0.296,32947,166.37,0.95,-0.015,0.27,0.149
7.8675,31980,-334.86,0.9,-0.165,0.277,0.292,32997,148.41,0.95,-0.016,0.271,0.151
7.9175,32030,-255.21,0.897,-0.169,0.285,0.289,33047,134.56,0.949,-0.016,0.273,0.154
7.968,32080,-307.85,0.895,-0.176,0.291,0.287,33098,177.05,0.948,-0.017,0.275,0.156
8.0185,32131,-331.5,0.892,-0.182,0.294,0.287,33148,177.05,0.946,-0.02,0.278,0.16
8.0725,32189,-267.47,0.892,-0.179,0.298,0.284,33198,168.37,0.945,-0.02,0.281,0.161
8.122499999999999,32239,-299.3,0.892,-0.178,0.302,0.283,33248,148.84,0.944,-0.02,0.284,0.163
8.182500000000001,32289,-273.4,0.89,-0.182,0.303,0.285,33318,179.38,0.942,-0.019,0.289,0.166
8.2345,32339,-266.54,0.888,-0.186,0.304,0.288,33372,146.95,0.94,-0.021,0.293,0.168
8.2865,32389,-325.81,0.886,-0.186,0.308,0.288,33426,151.58,0.939,-0.021,0.297,0.17
8.337,32439,-297.87,0.884,-0.188,0.311,0.29,33477,151.58,0.937,-0.02,0.302,0.173
8.3875,32490,-286.16,0.882,-0.19,0.315,0.291,33527,135.66,0.935,-0.022,0.304,0.175
8.442499999999999,32549,-255.5,0.881,-0.191,0.319,0.291,33578,147.45,0.934,-0.029,0.306,0.18
8.493,32599,-257.73,0.879,-0.191,0.324,0.291,33629,172.27,0.931,-0.034,0.309,0.186
8.543,32649,-280.79,0.877,-0.192,0.329,0.291,33679,142.4,0.93,-0.034,0.312,0.188
8.593499999999999,32699,-280.12,0.875,-0.197,0.332,0.291,33730,178.65,0.928,-0.034,0.316,0.19
8.644,32749,-317.78,0.873,-0.201,0.333,0.292,33781,178.65,0.926,-0.038,0.321,0.193
8.693999999999999,32799,-319.88,0.871,-0.204,0.335,0.292,33831,148.61,0.924,-0.041,0.324,0.196
8.745000000000001,32850,-280.99,0.87,-0.205,0.337,0.292,33882,152.41,0.923,-0.043,0.326,0.197
8.801,32908,-254.92,0.869,-0.205,0.339,0.292,33936,176.11,0.921,-0.042,0.329,0.198
8.851500000000001,32958,-332.91,0.868,-0.205,0.341,0.293,33987,145.61,0.92,-0.041,0.333,0.199
8.901499999999999,33008,-279.68,0.867,-0.206,0.344,0.293,34037,192.13,0.919,-0.041,0.335,0.199
8.952,33058,-276.82,0.866,-0.208,0.345,0.294,34088,119.7,0.919,-0.042,0.336,0.199
9.004000000000001,33108,-293.64,0.865,-0.21,0.347,0.294,34142,147.34,0.918,-0.046,0.337,0.199
9.0545,33158,-293.64,0.863,-0.212,0.348,0.295,34193,91.44,0.918,-0.049,0.339,0.198
9.105,33209,-294.13,0.862,-0.214,0.349,0.296,34243,154.25,0.917,-0.051,0.34,0.197
9.158999999999999,33267,-283.13,0.861,-0.215,0.351,0.297,34293,154.25,0.916,-0.054,0.342,0.198
9.209,33317,-285.57,0.86,-0.215,0.353,0.297,34343,121.71,0.915,-0.057,0.343,0.199
9.259,33367,-307.03,0.858,-0.217,0.354,0.299,34393,169.2,0.915,-0.06,0.344,0.201
9.309000000000001,33417,-235.65,0.856,-0.219,0.356,0.3,34443,169.2,0.913,-0.06,0.346,0.204
9.359,33467,-291.45,0.855,-0.219,0.358,0.301,34493,200.97,0.912,-0.06,0.347,0.206
9.408999999999999,33517,-288.15,0.853,-0.219,0.361,0.303,34543,148.28,0.911,-0.06,0.349,0.208
9.467500000000001,33568,-251.95,0.852,-0.219,0.364,0.304,34609,149.68,0.909,-0.061,0.351,0.211
9.524000000000001,33627,-310.86,0.851,-0.219,0.366,0.305,34663,149.18,0.908,-0.061,0.354,0.213
9.576,33677,-265.43,0.849,-0.219,0.368,0.306,34717,187.56,0.907,-0.061,0.356,0.214
9.6265,33727,-309.66,0.847,-0.22,0.371,0.307,34768,175.77,0.905,-0.06,0.359,0.216
9.6765,33777,-274.52,0.846,-0.221,0.373,0.308,34818,174.71,0.904,-0.06,0.361,0.217
9.727,33827,-257.15,0.844,-0.222,0.375,0.309,34869,159.19,0.903,-0.061,0.363,0.218
9.7775,33877,-248.0,0.843,-0.223,0.377,0.309,34920,132.89,0.902,-0.061,0.366,0.218
9.828,33928,-309.95,0.841,-0.224,0.379,0.31,34970,187.62,0.901,-0.061,0.367,0.218
9.8825,33986,-267.95,0.84,-0.225,0.381,0.31,35021,231.01,0.901,-0.062,0.368,0.219
9.933,34036,-305.72,0.839,-0.226,0.384,0.31,35072,347.32,0.899,-0.062,0.371,0.22
9.983,34086,-291.8,0.837,-0.227,0.387,0.311,35122,403.49,0.898,-0.064,0.372,0.222
10.0335,34136,-250.39,0.836,-0.227,0.389,0.311,35173,510.45,0.897,-0.066,0.373,0.223
10.0835,34186,-288.38,0.834,-0.228,0.392,0.311,35223,510.45,0.895,-0.07,0.375,0.226
10.133500000000002,34236,-292.33,0.834,-0.227,0.394,0.311,35273,895.16,0.894,-0.071,0.377,0.228
10.184,34287,-209.23,0.833,-0.227,0.395,0.312,35323,1321.68,0.893,-0.071,0.378,0.228
10.288,34395,-260.65,0.831,-0.228,0.398,0.313,35423,1870.23,0.891,-0.069,0.383,0.23
10.338000000000001,34445,-269.41,0.829,-0.229,0.399,0.314,35473,2232.84,0.89,-0.068,0.385,0.23
10.388,34495,-305.46,0.828,-0.23,0.401,0.314,35523,2685.46,0.889,-0.068,0.387,0.231
10.437999999999999,34545,-296.52,0.827,-0.23,0.403,0.315,35573,3192.08,0.887,-0.073,0.389,0.233
10.488,34595,-339.33,0.826,-0.23,0.404,0.315,35623,4370.96,0.886,-0.077,0.39,0.236
10.538499999999999,34646,-271.31,0.826,-0.232,0.404,0.316,35673,5556.37,0.884,-0.08,0.392,0.237
10.593,34704,-244.56,0.825,-0.232,0.404,0.317,35724,6593.19,0.883,-0.079,0.397,0.236
